Age,Budget,Interet,Duree,Climat,Type_Voyage,Saison,Nationalite,Activite,Destination
69,7392.0,Culture,5,Désertique,Amis,Printemps,Allemand,Histoire,Kyoto
61,1841.0,Ville,3,Froid,Solo,Printemps,Britannique,Musique,Berlin
62,7733.0,Nature,15,Tempéré,Solo,Été,Britannique,Musique,Le Cap
36,5747.0,Nature,15,Tempéré,Amis,Été,Allemand,Architecture,Le Cap
39,7150.0,Histoire,13,Chaud,Solo,Été,Français,Randonnée,Machu Picchu
47,2604.0,Histoire,13,Froid,Solo,Printemps,Chinois,Gastronomie,Lisbonne
18,,Cultuer,19,Désertique,Couple,Été,Brésilien,Photographie,Santorin
35,2146.0,Shopping,16,Chaud,Famille,Été,Chinois,Musée,Paris
23,7419.0,Plage,15,Chaud,Famille,Hiver,Américain,Histoire,Bali
40,6481.0,Aventure,3,Chaud,Famille,Été,Australien,Musée,Queenstown
28,1587.0,Aventure,3,Tempéré,Couple,Automne,Chinois,Musique,Machu Picchu
43,7601.0,Nature,13,Tempéré,Famille,Automne,Chinois,Photographie,Le Cap
35,4750.0,Nature,9,Désertique,Famille,Printemps,Chinois,Musique,Reykjavik
64,4128.0,Ville,17,Désertique,Couple,Hiver,Canadien,Randonnée,Dubai
51,6093.0,Aventure,18,Tempéré,Amis,Hiver,Britannique,Tango,Machu Picchu
64,3972.0,Aventure,17,Chaud,Famille,Hiver,Australien,Architecture,Barcelone
43,4186.0,Cultuer,18,Chaud,Solo,Été,Français,Ski,Queenstown
57,1229.0,Nature,4,Chaud,Amis,Été,Français,Ski,Reykjavik
40,7603.0,Histoire,16,Froid,Famille,Hiver,Indien,Romance,Venise
31,3802.0,Culture,20,Tempéré,Amis,Été,Brésilien,Aurores boréales,Venise
28,7847.0,Gastronomie,12,Tempéré,Solo,Été,Australien,Opéra,Tokyo
45,3237.0,Histoire,8,Chaud,Famille,Hiver,Américain,Carnaval,Rio de Janeiro
63,4889.0,Shopping,7,Désertique,Couple,Automne,Britannique,Shopping,Dubai
21,2766.0,Aventure,6,Chaud,Couple,Printemps,Indien,Surf,Bali
43,7951.0,Plage,10,Tempéré,Famille,Printemps,Britannique,Musée,Paris
44,1603.0,Gastronomie,20,Chaud,Solo,Été,Français,Musée,Paris
46,,Cultuer,17,Froid,Solo,Automne,Français,Opéra,Sydney
28,5735.0,Culture,17,Froid,Famille,Printemps,Canadien,Carnaval,Prague
34,6968.0,Ville,14,Tempéré,Couple,Hiver,Japonais,Shopping,New York
23,3520.0,Plage,5,Tempéré,Famille,Automne,Américain,Tango,Buenos Aires
51,7848.0,Plage,12,Froid,Solo,Été,Britannique,Photographie,Santorin
19,3482.0,Shopping,18,Désertique,Solo,Printemps,Japonais,Romance,Venise
61,5411.0,Gastronomie,6,Tempéré,Solo,Été,Français,Randonnée,Le Cap
34,4605.0,Nature,3,Désertique,Amis,Automne,Américain,Opéra,Reykjavik
62,5121.0,Plage,7,Froid,Couple,Automne,Canadien,Opéra,Sydney
24,3404.0,Shopping,8,Chaud,Amis,Été,Australien,Gastronomie,Bangkok
30,5494.0,Cultuer,4,Désertique,Amis,Automne,Chinois,Ski,Queenstown
27,3054.0,Ville,19,Froid,Famille,Été,Australien,Musée,Amsterdam
50,3800.0,Nature,12,Tempéré,Couple,Hiver,Américain,Romance,Le Cap
52,1987.0,Culture,11,Tempéré,Famille,Printemps,Américain,Aurores boréales,Mexico
58,1762.0,Nature,16,Chaud,Couple,Automne,Allemand,Photographie,Santorin
45,7432.0,Shopping,15,Chaud,Amis,Hiver,Chinois,Musée,Paris
59,2968.0,Histoire,7,Tempéré,Solo,Été,Canadien,Architecture,Barcelone
27,6615.0,Aventure,17,Tempéré,Solo,Printemps,Britannique,Carnaval,Machu Picchu
40,1182.0,Nature,9,Chaud,Solo,Été,Français,Surf,Bali
30,4397.0,Ville,20,Froid,Amis,Automne,Australien,Gastronomie,Lisbonne
50,,Cultuer,12,Chaud,Famille,Automne,Australien,Randonnée,
50,,Cultuer,12,Chaud,Famille,Automne,Australien,Randonnée,Machu Picchu
69,2899.0,Shopping,12,Tempéré,Solo,Automne,Allemand,Romance,Venise
60,7462.0,Culture,7,Tempéré,Amis,Printemps,Américain,Aurores boréales,Tokyo
62,4882.0,Shopping,13,Tempéré,Solo,Printemps,Français,Architecture,Le Cap
21,7337.0,Aventure,5,Tempéré,Amis,Automne,Canadien,Photographie,Machu Picchu
50,2643.0,Shopping,10,Désertique,Amis,Printemps,Britannique,Carnaval,Rio de Janeiro
50,3088.0,Gastronomie,11,Froid,Famille,Printemps,Brésilien,Architecture,Barcelone
26,5943.0,Ville,6,Froid,Solo,Été,Américain,Randonnée,Londres
23,3739.0,Ville,12,Froid,Solo,Été,Chinois,Architecture,Londres
40,6553.0,Culture,4,Désertique,Famille,Hiver,Britannique,Gastronomie,Tokyo
42,1097.0,Cultuer,10,Désertique,Famille,Été,Brésilien,Aurores boréales,Reykjavik
50,7658.0,Histoire,16,Chaud,Couple,Printemps,Allemand,Tango,Buenos Aires
65,5344.0,Histoire,18,Froid,Solo,Hiver,Japonais,Ski,Queenstown
41,6358.0,Nature,4,Tempéré,Famille,Été,Allemand,Ski,Le Cap
59,1708.0,Shopping,4,Chaud,Couple,Printemps,Chinois,Musique,Vienne
26,5940.0,Nature,4,Chaud,Solo,Printemps,Japonais,Surf,Bali
30,7040.0,Gastronomie,11,Chaud,Famille,Automne,Brésilien,Romance,Venise
37,3141.0,Culture,6,Froid,Couple,Été,Japonais,Musée,Paris
57,2486.0,Plage,15,Chaud,Couple,Automne,Australien,Ski,Barcelone
25,5244.0,Culture,3,Désertique,Couple,Hiver,Allemand,Tango,Buenos Aires
39,,Cultuer,7,Froid,Amis,Printemps,Australien,Shopping,New York
59,5673.0,Aventure,8,Chaud,Couple,Été,Canadien,Romance,Queenstown
43,6778.0,Histoire,9,Désertique,Famille,Printemps,Brésilien,Photographie,Santorin
26,7587.0,Nature,3,Désertique,Couple,Automne,Canadien,Romance,Reykjavik
64,6830.0,Ville,7,Désertique,Famille,Été,Allemand,Musique,Dubai
52,4508.0,Aventure,6,Désertique,Couple,Été,Japonais,Photographie,Queenstown
37,5584.0,Ville,6,Tempéré,Famille,Été,Chinois,Ski,New York
36,1181.0,Shopping,14,Chaud,Amis,Été,Français,Musique,Le Caire
58,7976.0,Ville,12,Tempéré,Amis,Été,Allemand,Musique,New York
23,2036.0,Shopping,14,Froid,Solo,Automne,Britannique,Romance,Venise
36,4349.0,Cultuer,9,Tempéré,Couple,Hiver,Allemand,Opéra,Sydney
39,5362.0,Nature,9,Chaud,Couple,Été,Allemand,Gastronomie,Reykjavik
25,3486.0,Shopping,14,Tempéré,Famille,Automne,Japonais,Architecture,Barcelone
27,2328.0,Aventure,3,Froid,Couple,Été,Japonais,Shopping,Queenstown
63,2700.0,Culture,5,Chaud,Solo,Printemps,Britannique,Surf,Rome
37,7379.0,Culture,17,Froid,Amis,Été,Britannique,Ski,Prague
67,3924.0,Aventure,17,Froid,Amis,Été,Indien,Histoire,Queenstown
48,4772.0,Gastronomie,16,Froid,Solo,Hiver,Chinois,Ski,Queenstown
32,6096.0,Plage,6,Chaud,Solo,Été,Brésilien,Musique,Santorin
19,1634.0,Gastronomie,10,Désertique,Couple,Automne,Chinois,Musée,Paris
69,,Cultuer,8,Chaud,Couple,Été,Américain,Romance,Venise
29,6843.0,Plage,17,Chaud,Couple,Été,Allemand,Surf,Bali
20,4157.0,Shopping,15,Chaud,Famille,Hiver,Brésilien,Ski,Queenstown
25,4618.0,Plage,13,Désertique,Famille,Été,Britannique,Romance,Santorin
52,4267.0,Ville,20,Froid,Couple,Automne,Australien,Aurores boréales,Londres
23,4939.0,Culture,7,Froid,Solo,Automne,Brésilien,Carnaval,Vienne
58,6686.0,Aventure,3,Chaud,Solo,Automne,Australien,Shopping,Marrakech
25,5551.0,Culture,13,Froid,Famille,Automne,Britannique,Ski,Queenstown
61,2091.0,Nature,10,Tempéré,Famille,Printemps,Australien,Musée,Paris
32,2177.0,Gastronomie,5,Froid,Solo,Hiver,Chinois,Opéra,Prague
24,3709.0,Cultuer,15,Chaud,Amis,Automne,Allemand,Surf,
24,3709.0,Cultuer,15,Chaud,Amis,Automne,Allemand,Surf,Bali
50,4969.0,Nature,4,Désertique,Solo,Hiver,Australien,Ski,Reykjavik
40,6453.0,Plage,14,Désertique,Amis,Automne,Allemand,Tango,Bali
24,3439.0,Ville,17,Chaud,Solo,Printemps,Australien,Histoire,Berlin
48,3244.0,Aventure,7,Froid,Amis,Hiver,Français,Tango,Queenstown
54,4420.0,Aventure,17,Tempéré,Couple,Printemps,Britannique,Histoire,Machu Picchu
64,2550.0,Culture,5,Chaud,Couple,Printemps,Allemand,Carnaval,Rome
62,2099.0,Culture,13,Désertique,Solo,Été,Japonais,Aurores boréales,Prague
25,4684.0,Plage,11,Tempéré,Famille,Automne,Britannique,Gastronomie,Tokyo
69,2072.0,Aventure,5,Chaud,Solo,Été,Brésilien,Shopping,Marrakech
44,,Cultuer,4,Tempéré,Famille,Été,Japonais,Gastronomie,Tokyo
50,7139.0,Gastronomie,17,Tempéré,Couple,Hiver,Indien,Ski,Tokyo
35,4977.0,Aventure,20,Tempéré,Famille,Automne,Brésilien,Histoire,Machu Picchu
50,4769.0,Gastronomie,3,Désertique,Amis,Automne,Français,Histoire,Kyoto
28,4971.0,Histoire,17,Tempéré,Couple,Automne,Américain,Photographie,Santorin
22,1895.0,Ville,6,Froid,Solo,Automne,Brésilien,Architecture,Berlin
22,1659.0,Shopping,14,Froid,Amis,Printemps,Britannique,Ski,Queenstown
60,3917.0,Gastronomie,16,Tempéré,Couple,Hiver,Allemand,Romance,Venise
24,2117.0,Histoire,8,Tempéré,Couple,Été,Australien,Surf,Bali
46,4076.0,Ville,7,Chaud,Famille,Été,Japonais,Musique,Sydney
42,4408.0,Cultuer,4,Désertique,Amis,Printemps,Chinois,Aurores boréales,Reykjavik
39,2089.0,Culture,18,Froid,Solo,Hiver,Japonais,Romance,Venise
52,2973.0,Culture,20,Tempéré,Amis,Printemps,Australien,Romance,Venise
35,5320.0,Aventure,14,Chaud,Couple,Printemps,Australien,Carnaval,Queenstown
55,6051.0,Culture,19,Froid,Famille,Été,Japonais,Musée,Paris
49,6659.0,Plage,5,Chaud,Solo,Automne,Australien,Histoire,Bali
27,5884.0,Nature,11,Chaud,Amis,Automne,Français,Tango,Reykjavik
37,3897.0,Nature,20,Froid,Amis,Été,Japonais,Tango,Reykjavik
62,4325.0,Ville,13,Tempéré,Amis,Été,Chinois,Opéra,Sydney
61,2945.0,Ville,9,Désertique,Couple,Été,Australien,Shopping,Dubai
59,,Cultuer,18,Chaud,Solo,Automne,Brésilien,Surf,Bali
61,5170.0,Culture,4,Chaud,Solo,Été,Japonais,Aurores boréales,Rome
35,3063.0,Ville,5,Tempéré,Solo,Hiver,Britannique,Romance,Lisbonne
61,6498.0,Culture,4,Tempéré,Famille,Hiver,Français,Aurores boréales,Kyoto
58,5391.0,Gastronomie,20,Froid,Famille,Printemps,Britannique,Gastronomie,Tokyo
42,5678.0,Shopping,20,Chaud,Couple,Automne,Indien,Photographie,Santorin
26,7437.0,Shopping,12,Chaud,Famille,Automne,Australien,Photographie,Santorin
61,2532.0,Ville,16,Chaud,Famille,Hiver,Japonais,Architecture,Bangkok
61,6617.0,Culture,12,Chaud,Couple,Automne,Australien,Musique,Vienne
36,4483.0,Nature,3,Désertique,Couple,Automne,Australien,Opéra,Reykjavik
59,1234.0,Cultuer,5,Désertique,Solo,Été,Japonais,Surf,Bali
62,3469.0,Histoire,18,Chaud,Famille,Hiver,Chinois,Architecture,Barcelone
42,2590.0,Culture,9,Tempéré,Solo,Été,Japonais,Surf,Buenos Aires
44,3324.0,Histoire,11,Tempéré,Solo,Hiver,Indien,Photographie,Santorin
43,2240.0,Aventure,14,Froid,Famille,Été,Japonais,Photographie,Queenstown
61,7716.0,Plage,12,Désertique,Couple,Automne,Britannique,Opéra,Bali
26,6869.0,Culture,18,Chaud,Amis,Printemps,Français,Ski,Rome
43,5939.0,Shopping,11,Désertique,Famille,Printemps,Brésilien,Aurores boréales,Reykjavik
51,3107.0,Aventure,15,Désertique,Couple,Printemps,Français,Aurores boréales,Machu Picchu
21,1460.0,Nature,8,Froid,Solo,Été,Indien,Opéra,Reykjavik
49,,Cultuer,6,Désertique,Solo,Hiver,Brésilien,Ski,
49,,Cultuer,6,Désertique,Solo,Hiver,Brésilien,Ski,Queenstown
46,6095.0,Gastronomie,20,Chaud,Solo,Hiver,Américain,Tango,Buenos Aires
35,1254.0,Culture,5,Froid,Solo,Automne,Américain,Romance,Prague
65,5163.0,Ville,14,Chaud,Couple,Été,Canadien,Ski,Sydney
38,1611.0,Shopping,10,Tempéré,Solo,Printemps,Britannique,Ski,Mexico
40,5164.0,Nature,16,Chaud,Famille,Automne,Français,Carnaval,Reykjavik
40,6973.0,Histoire,5,Froid,Amis,Été,Indien,Aurores boréales,Reykjavik
54,3841.0,Nature,11,Tempéré,Couple,Printemps,Britannique,Romance,Le Cap
60,1051.0,Plage,19,Froid,Famille,Printemps,Allemand,Romance,Bali
34,4028.0,Shopping,6,Tempéré,Famille,Printemps,Américain,Ski,Queenstown
44,7279.0,Cultuer,14,Froid,Famille,Printemps,Britannique,Musée,Londres
59,4247.0,Aventure,17,Chaud,Amis,Automne,Chinois,Gastronomie,Bangkok
59,5812.0,Shopping,4,Tempéré,Couple,Été,Américain,Aurores boréales,Reykjavik
26,1590.0,Ville,18,Tempéré,Amis,Automne,Australien,Carnaval,Lisbonne
48,1960.0,Gastronomie,18,Chaud,Amis,Automne,Australien,Carnaval,Rio de Janeiro
62,2108.0,Aventure,16,Chaud,Solo,Automne,Allemand,Carnaval,Rio de Janeiro
62,3300.0,Gastronomie,19,Chaud,Couple,Printemps,Japonais,Tango,Buenos Aires
43,7434.0,Histoire,5,Chaud,Solo,Automne,Canadien,Tango,Buenos Aires
53,5183.0,Aventure,13,Désertique,Couple,Printemps,Indien,Aurores boréales,Queenstown
53,3162.0,Aventure,3,Chaud,Famille,Hiver,Canadien,Gastronomie,Bangkok
41,,Cultuer,15,Froid,Solo,Été,Chinois,Musée,Londres
38,4113.0,Ville,5,Chaud,Amis,Été,Brésilien,Surf,Sydney
61,2740.0,Shopping,11,Chaud,Amis,Hiver,Chinois,Photographie,Santorin
63,7424.0,Plage,19,Chaud,Amis,Été,Britannique,Musique,Bali
47,7469.0,Plage,19,Chaud,Amis,Hiver,Canadien,Histoire,Bali
27,6666.0,Nature,18,Chaud,Couple,Été,Australien,Architecture,Barcelone
66,4078.0,Histoire,15,Froid,Solo,Hiver,Britannique,Architecture,Barcelone
54,6138.0,Nature,17,Froid,Famille,Automne,Indien,Musique,Reykjavik
63,1801.0,Ville,20,Chaud,Solo,Printemps,Chinois,Randonnée,Bangkok
62,6160.0,Plage,19,Tempéré,Couple,Printemps,Japonais,Architecture,Barcelone
58,2149.0,Cultuer,15,Chaud,Couple,Hiver,Australien,Carnaval,Rio de Janeiro
29,2471.0,Shopping,19,Froid,Couple,Automne,Chinois,Architecture,Barcelone
52,5664.0,Ville,6,Chaud,Amis,Printemps,Chinois,Gastronomie,Bangkok
51,6251.0,Histoire,10,Chaud,Couple,Automne,Français,Photographie,Santorin
55,6609.0,Gastronomie,5,Tempéré,Amis,Hiver,Canadien,Architecture,Kyoto
64,4361.0,Ville,5,Désertique,Famille,Hiver,Australien,Photographie,Dubai
60,4888.0,Ville,19,Chaud,Famille,Automne,Australien,Histoire,Sydney
56,6381.0,Shopping,16,Tempéré,Famille,Hiver,Américain,Surf,Kyoto
23,4376.0,Gastronomie,8,Désertique,Amis,Automne,Australien,Tango,Buenos Aires
39,1024.0,Histoire,13,Chaud,Solo,Automne,Français,Photographie,Santorin
27,,Cultuer,8,Désertique,Famille,Automne,Français,Carnaval,Rio de Janeiro
57,4283.0,Gastronomie,11,Chaud,Couple,Automne,Canadien,Carnaval,Rio de Janeiro
62,1480.0,Culture,19,Désertique,Couple,Été,Britannique,Carnaval,Hanoï
61,1764.0,Nature,14,Chaud,Famille,Hiver,Allemand,Musique,Vienne
62,1948.0,Gastronomie,7,Chaud,Solo,Printemps,Chinois,Randonnée,Machu Picchu
36,1653.0,Nature,16,Chaud,Amis,Automne,Allemand,Tango,Buenos Aires
67,6944.0,Histoire,14,Tempéré,Couple,Automne,Indien,Romance,Venise
69,6266.0,Aventure,10,Tempéré,Amis,Automne,Chinois,Romance,Machu Picchu
54,3593.0,Histoire,3,Désertique,Couple,Été,Brésilien,Gastronomie,Lisbonne
26,3193.0,Nature,6,Chaud,Famille,Automne,Japonais,Shopping,Marrakech
29,3219.0,Cultuer,10,Désertique,Couple,Été,Allemand,Carnaval,
29,3219.0,Cultuer,10,Désertique,Couple,Été,Allemand,Carnaval,Rio de Janeiro
47,1165.0,Gastronomie,5,Désertique,Famille,Printemps,Indien,Musée,Paris
52,2494.0,Gastronomie,4,Tempéré,Amis,Automne,Canadien,Carnaval,Rio de Janeiro
67,7976.0,Culture,7,Froid,Amis,Printemps,Chinois,Surf,Prague
68,4548.0,Nature,19,Tempéré,Amis,Automne,Américain,Opéra,Le Cap
52,5292.0,Histoire,7,Froid,Amis,Été,Indien,Surf,Queenstown
46,7180.0,Nature,16,Froid,Couple,Printemps,Français,Histoire,Reykjavik
51,5112.0,Ville,10,Froid,Famille,Été,Américain,Architecture,Londres
67,4482.0,Histoire,11,Tempéré,Amis,Été,Brésilien,Photographie,Santorin
64,5393.0,Shopping,3,Chaud,Famille,Hiver,Australien,Musée,Sydney
40,,Cultuer,16,Chaud,Solo,Printemps,Indien,Romance,Venise
69,7869.0,Culture,20,Désertique,Solo,Hiver,Britannique,Randonnée,Tokyo
42,3624.0,Plage,7,Tempéré,Couple,Automne,Australien,Ski,Santorin
43,1955.0,Aventure,19,Tempéré,Couple,Automne,Allemand,Carnaval,Machu Picchu
57,4783.0,Nature,13,Chaud,Famille,Hiver,Américain,Shopping,Reykjavik
67,3965.0,Plage,14,Désertique,Famille,Hiver,Britannique,Ski,Santorin
37,7608.0,Ville,4,Froid,Amis,Automne,Australien,Musée,Londres
51,1169.0,Culture,16,Froid,Solo,Hiver,Australien,Surf,Prague
37,4991.0,Aventure,8,Désertique,Amis,Été,Australien,Aurores boréales,Queenstown
18,2890.0,Culture,18,Tempéré,Famille,Automne,Français,Opéra,Istanbul
27,5962.0,Cultuer,6,Désertique,Couple,Été,Japonais,Histoire,Kyoto
58,2045.0,Culture,15,Désertique,Amis,Automne,Français,Histoire,Prague
57,3590.0,Gastronomie,13,Désertique,Couple,Été,Allemand,Carnaval,Rio de Janeiro
30,7483.0,Histoire,13,Froid,Famille,Été,Britannique,Gastronomie,Tokyo
33,4000.0,Aventure,20,Chaud,Amis,Hiver,Canadien,Carnaval,Rio de Janeiro
33,1972.0,Plage,6,Désertique,Amis,Printemps,Allemand,Musée,Rio de Janeiro
26,2591.0,Aventure,15,Chaud,Amis,Automne,Chinois,Photographie,Santorin
50,4954.0,Gastronomie,20,Chaud,Couple,Hiver,Australien,Musée,Londres
30,7831.0,Plage,4,Tempéré,Couple,Printemps,Japonais,Histoire,Kyoto
46,5473.0,Aventure,20,Désertique,Couple,Été,Français,Shopping,Queenstown
31,,Cultuer,3,Désertique,Amis,Automne,Britannique,Histoire,Rome
46,2313.0,Plage,13,Désertique,Couple,Hiver,Indien,Musique,Barcelone
31,4147.0,Shopping,10,Froid,Solo,Été,Japonais,Tango,Buenos Aires
26,3061.0,Plage,10,Chaud,Famille,Hiver,Brésilien,Shopping,Santorin
63,4766.0,Ville,10,Tempéré,Couple,Automne,Allemand,Shopping,New York
64,5523.0,Nature,19,Chaud,Solo,Printemps,Canadien,Gastronomie,Bangkok
56,1850.0,Shopping,17,Chaud,Solo,Automne,Brésilien,Musique,Vienne
31,7433.0,Ville,12,Tempéré,Solo,Printemps,Canadien,Opéra,Sydney
56,1390.0,Nature,15,Désertique,Amis,Hiver,Allemand,Aurores boréales,Reykjavik
61,7770.0,Ville,12,Chaud,Couple,Hiver,Canadien,Romance,Sydney
44,4317.0,Cultuer,11,Chaud,Amis,Printemps,Français,Gastronomie,Bangkok
30,5984.0,Culture,17,Froid,Famille,Automne,Américain,Gastronomie,Tokyo
62,2997.0,Ville,7,Tempéré,Solo,Printemps,Britannique,Ski,Lisbonne
60,2960.0,Nature,11,Tempéré,Solo,Automne,Chinois,Photographie,Le Cap
23,3850.0,Shopping,16,Froid,Solo,Été,Canadien,Randonnée,Le Cap
52,7922.0,Histoire,4,Tempéré,Amis,Été,Japonais,Shopping,New York
49,4626.0,Nature,14,Désertique,Couple,Printemps,Canadien,Carnaval,Reykjavik
25,5110.0,Histoire,14,Désertique,Couple,Automne,Canadien,Aurores boréales,Reykjavik
36,5052.0,Shopping,11,Tempéré,Famille,Hiver,Chinois,Tango,Buenos Aires
63,1066.0,Shopping,12,Froid,Solo,Hiver,Indien,Musique,Vienne
44,,Cultuer,11,Froid,Solo,Été,Français,Romance,
44,,Cultuer,11,Froid,Solo,Été,Français,Romance,Venise
46,2285.0,Ville,10,Désertique,Amis,Automne,Allemand,Romance,Dubai
53,4111.0,Aventure,16,Désertique,Famille,Automne,Indien,Photographie,Machu Picchu
62,6263.0,Ville,12,Froid,Solo,Printemps,Britannique,Tango,Londres
24,1117.0,Culture,15,Tempéré,Solo,Automne,Canadien,Ski,Mexico
68,2667.0,Ville,20,Désertique,Famille,Printemps,Brésilien,Architecture,Dubai
35,4048.0,Nature,6,Désertique,Amis,Automne,Brésilien,Photographie,Le Cap
39,4606.0,Nature,14,Désertique,Famille,Printemps,Japonais,Shopping,Reykjavik
68,5033.0,Gastronomie,10,Froid,Solo,Été,Indien,Gastronomie,Tokyo
30,7472.0,Histoire,15,Tempéré,Amis,Hiver,Français,Gastronomie,Tokyo
50,2844.0,Cultuer,17,Chaud,Couple,Automne,Britannique,Shopping,Marrakech
35,7809.0,Histoire,4,Chaud,Solo,Printemps,Indien,Carnaval,Rio de Janeiro
28,5202.0,Nature,3,Froid,Couple,Automne,Indien,Surf,Reykjavik
45,5634.0,Aventure,11,Tempéré,Couple,Été,Canadien,Shopping,New York
44,7418.0,Culture,5,Désertique,Famille,Été,Britannique,Shopping,Marrakech
46,7795.0,Culture,13,Chaud,Couple,Printemps,Japonais,Aurores boréales,Rome
65,6149.0,Aventure,13,Froid,Amis,Printemps,Allemand,Romance,Queenstown
32,2525.0,Plage,15,Désertique,Couple,Été,Japonais,Aurores boréales,Barcelone
47,4122.0,Shopping,16,Froid,Solo,Hiver,Canadien,Romance,Venise
21,2883.0,Shopping,15,Chaud,Amis,Hiver,Indien,Surf,Bali
32,,Cultuer,8,Chaud,Famille,Printemps,Chinois,Shopping,Marrakech
56,7499.0,Aventure,16,Froid,Couple,Été,Chinois,Architecture,Queenstown
34,2914.0,Aventure,13,Désertique,Famille,Automne,Français,Gastronomie,Machu Picchu
44,7822.0,Shopping,18,Chaud,Famille,Été,Chinois,Opéra,Sydney
25,6166.0,Plage,13,Froid,Couple,Été,Allemand,Tango,Santorin
52,6895.0,Nature,12,Froid,Couple,Printemps,Français,Aurores boréales,Reykjavik
60,5265.0,Aventure,6,Tempéré,Solo,Automne,Australien,Musée,Machu Picchu
45,6299.0,Plage,13,Tempéré,Famille,Hiver,Japonais,Architecture,Barcelone
33,4705.0,Plage,7,Froid,Amis,Automne,Brésilien,Carnaval,Rio de Janeiro
30,6167.0,Culture,7,Tempéré,Famille,Été,Français,Carnaval,Kyoto
47,7451.0,Cultuer,20,Tempéré,Amis,Printemps,Canadien,Shopping,New York
39,4006.0,Histoire,5,Chaud,Solo,Printemps,Australien,Carnaval,Rio de Janeiro
63,7033.0,Histoire,12,Froid,Famille,Été,Canadien,Surf,Bali
56,2582.0,Aventure,16,Tempéré,Solo,Printemps,Chinois,Shopping,Machu Picchu
59,2587.0,Aventure,18,Chaud,Famille,Hiver,Canadien,Surf,Bali
21,1393.0,Culture,18,Chaud,Amis,Printemps,Américain,Romance,Marrakech
60,6883.0,Culture,15,Désertique,Famille,Printemps,Brésilien,Musée,Paris
63,7598.0,Ville,16,Chaud,Amis,Été,Britannique,Tango,Sydney
68,6379.0,Plage,20,Froid,Solo,Automne,Chinois,Ski,Queenstown
25,3104.0,Histoire,3,Tempéré,Famille,Printemps,Japonais,Shopping,New York
27,,Cultuer,6,Froid,Couple,Printemps,Australien,Surf,Bali
39,2838.0,Histoire,14,Tempéré,Famille,Printemps,Français,Photographie,Santorin
49,7327.0,Aventure,17,Chaud,Amis,Hiver,Allemand,Architecture,Barcelone
64,6679.0,Aventure,11,Chaud,Couple,Printemps,Canadien,Musée,Queenstown
24,5617.0,Histoire,14,Tempéré,Famille,Hiver,Chinois,Tango,Buenos Aires
39,1821.0,Histoire,11,Chaud,Couple,Été,Japonais,Aurores boréales,Bangkok
47,4129.0,Shopping,19,Désertique,Solo,Printemps,Japonais,Tango,Buenos Aires
58,1806.0,Shopping,19,Tempéré,Famille,Printemps,Français,Musée,Paris
69,7447.0,Shopping,5,Chaud,Couple,Automne,Indien,Ski,Queenstown
58,6930.0,Culture,7,Froid,Solo,Automne,Américain,Architecture,Prague
52,6152.0,Cultuer,10,Froid,Famille,Automne,Brésilien,Carnaval,
52,6152.0,Cultuer,10,Froid,Famille,Automne,Brésilien,Carnaval,Queenstown
33,3299.0,Histoire,17,Désertique,Solo,Printemps,Français,Romance,Venise
45,3094.0,Ville,14,Chaud,Amis,Automne,Indien,Gastronomie,Bangkok
51,6363.0,Histoire,18,Tempéré,Solo,Hiver,Brésilien,Tango,Buenos Aires
32,3265.0,Aventure,13,Tempéré,Famille,Été,Chinois,Randonnée,Machu Picchu
39,1399.0,Nature,17,Froid,Famille,Printemps,Britannique,Shopping,Reykjavik
53,6448.0,Ville,16,Chaud,Couple,Printemps,Indien,Randonnée,Sydney
63,2028.0,Nature,9,Désertique,Amis,Hiver,Indien,Photographie,Le Cap
